"Date","Time","Transaction ID","Receipt No.","Source","Cashier","Payment Type","Total","Cost","Profit","Email Recipient","Customer","Email Address","Mobile Number","Notes","Delivery Address","Park Tag"
"16 Feb 2024","4:09pm","1708070950","2383","In-Store","CJ Banao","Cash","28","22.75","5.25","","","","","","",""
"16 Feb 2024","3:39pm","1708069196","2382","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","3:39pm","1708069185","2381","In-Store","CJ Banao","Cash","379","246.35","132.65","","","","","","",""
"16 Feb 2024","3:39pm","1708069168","2380","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","3:18pm","1708067924","2379","In-Store","CJ Banao","Cash","25","0","25","","","","","","",""
"16 Feb 2024","3:18pm","1708067918","2378","In-Store","CJ Banao","Cash","147","0","147","","","","","","",""
"16 Feb 2024","2:54pm","1708066449","2377","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","2:53pm","1708066436","2376","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","1:38pm","1708061938","2375","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","1:25pm","1708061123","2374","In-Store","CJ Banao","Cash","35","22.75","12.25","","","","","","",""
"16 Feb 2024","1:05pm","1708059901","2373","In-Store","CJ Banao","Cash","599","0","599","","","","","","",""
"16 Feb 2024","12:55pm","1708059313","2372","In-Store","CJ Banao","Cash","147","0","147","","","","","","",""
"16 Feb 2024","12:12pm","1708056745","2371","In-Store","CJ Banao","Cash","160.3","0","160.3","","","","","","",""
"16 Feb 2024","12:10pm","1708056643","2370","In-Store","CJ Banao","Cash","399","0","399","","","","","","",""
"16 Feb 2024","12:09pm","1708056586","2369","In-Store","CJ Banao","Cash","0","0","0","","","","","Stock transfer to Ftan from Ancheta","",""
"16 Feb 2024","11:17am","1708053420","2368","In-Store","CJ Banao","Cash","171","40.3","130.7","","","","","","",""
"16 Feb 2024","11:10am","1708053048","2367","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","10:04am","1708049095","2366","In-Store","CJ Banao","Cash","272.3","252.85","19.450000000000017","","","","","","",""
"16 Feb 2024","10:04am","1708049057","2365","In-Store","CJ Banao","Cash","469.3","343.85","125.44999999999999","","","","","","",""
"16 Feb 2024","10:03am","1708049006","2364","In-Store","CJ Banao","Cash","319","207.35","111.65","","","","","","",""
"16 Feb 2024","10:03am","1708048986","2363","In-Store","CJ Banao","Cash","15","0","15","","","","","","",""
"16 Feb 2024","9:31am","1708047099","2362","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","9:23am","1708046608","2361","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","9:10am","1708045828","2360","In-Store","CJ Banao","Cash","75","39","36","","","","","","",""
"16 Feb 2024","8:43am","1708044222","2359","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","8:43am","1708044210","2358","In-Store","CJ Banao","Cash","2","0","2","","","","","","",""
"16 Feb 2024","7:35am","1708040154","2357","In-Store","CJ Banao","Cash","127","0","127","","","","","","",""
"16 Feb 2024","7:33am","1708039988","2356","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"16 Feb 2024","7:31am","1708039896","2355","In-Store","CJ Banao","Cash","64","40.3","23.700000000000003","","","","","","",""
"16 Feb 2024","7:08am","1708038514","2354","In-Store","CJ Banao","Cash","127","0","127","","","","","","",""
"16 Feb 2024","7:07am","1708038458","2353","In-Store","CJ Banao","Cash","74","0","74","","","","","","",""
"15 Feb 2024","6:29pm","1707992963","2352","In-Store","Justin Marcelo","Cash","120.4","111.15","9.25","","","","","","",""
"15 Feb 2024","6:19pm","1707992348","2351","In-Store","Justin Marcelo","Cash","56","45.5","10.5","","","","","","",""
"15 Feb 2024","6:16pm","1707992178","2350","In-Store","Justin Marcelo","Cash","127","18.2","108.8","","","","","","",""
"15 Feb 2024","6:15pm","1707992145","2349","In-Store","Justin Marcelo","Cash","151","33.8","117.2","","","","","","",""
"15 Feb 2024","6:14pm","1707992045","2348","In-Store","Justin Marcelo","Cash","238","0","238","","","","","","",""
"15 Feb 2024","6:03pm","1707991396","2347","In-Store","Justin Marcelo","Cash","120.7","20.15","100.55000000000001","","","","","","",""
"15 Feb 2024","6:00pm","1707991229","2346","In-Store","Justin Marcelo","Cash","55","35.75","19.25","","","","","","",""
"15 Feb 2024","5:49pm","1707990577","2345","In-Store","Justin Marcelo","Cash","100.8","48.1","52.699999999999996","","","","","","",""
"15 Feb 2024","5:39pm","1707989988","2344","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","5:33pm","1707989612","2343","In-Store","Justin Marcelo","Cash","28","18.2","9.8","","","","","","",""
"15 Feb 2024","5:07pm","1707988065","2342","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","5:07pm","1707988053","2341","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","4:34pm","1707986045","2340","In-Store","Justin Marcelo","Cash","110","71.5","38.5","","","","","","",""
"15 Feb 2024","4:10pm","1707984618","2339","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"15 Feb 2024","4:09pm","1707984595","2338","In-Store","Justin Marcelo","Cash","40","26","14","","","","","","",""
"15 Feb 2024","3:54pm","1707983694","2337","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","3:49pm","1707983356","2336","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","3:43pm","1707982989","2335","In-Store","Justin Marcelo","Cash","84","54.599999999999994","29.400000000000006","","","","","","",""
"15 Feb 2024","3:27pm","1707982043","2334","In-Store","Justin Marcelo","Credit","319.2","0","319.2","","","","","","",""
"15 Feb 2024","3:19pm","1707981568","2333","In-Store","Justin Marcelo","Cash","56","45.5","10.5","","","","","","",""
"15 Feb 2024","3:14pm","1707981292","2332","In-Store","Justin Marcelo","Cash","56","45.5","10.5","","","","","","",""
"15 Feb 2024","3:14pm","1707981273","2331","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","3:14pm","1707981261","2330","In-Store","Justin Marcelo","Cash","173","0","173","","","","","","",""
"15 Feb 2024","3:13pm","1707981230","2329","In-Store","Justin Marcelo","Cash","338","207.35","130.65","","","","","","",""
"15 Feb 2024","3:13pm","1707981198","2328","In-Store","Justin Marcelo","Cash","283","119.6","163.4","","","","","","",""
"15 Feb 2024","3:00pm","1707980429","2327","In-Store","Justin Marcelo","Cash","190","40.95","149.05","","","","","","",""
"15 Feb 2024","2:50pm","1707979839","2326","In-Store","Justin Marcelo","Cash","0","0","0","","","","","Stock transfer from ancheta to capas","",""
"15 Feb 2024","2:32pm","1707978755","2325","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","2:29pm","1707978551","2324","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","2:14pm","1707977695","2323","In-Store","Justin Marcelo","Cash","28","22.75","5.25","","","","","","",""
"15 Feb 2024","2:14pm","1707977682","2322","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","1:58pm","1707976720","2321","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"15 Feb 2024","1:47pm","1707976068","2320","In-Store","Justin Marcelo","Cash","28","18.2","9.8","","","","","","",""
"15 Feb 2024","1:32pm","1707975160","2319","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","1:26pm","1707974818","2318","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","1:20pm","1707974455","2317","In-Store","Justin Marcelo","Cash","514","0","514","","","","","","",""
"15 Feb 2024","1:20pm","1707974409","2316","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","12:26pm","1707971196","2315","In-Store","Justin Marcelo","Cash","56","36.4","19.6","","","","","","",""
"15 Feb 2024","12:22pm","1707970955","2314","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"15 Feb 2024","12:22pm","1707970940","2313","In-Store","Justin Marcelo","Cash","30","19.5","10.5","","","","","","",""
"15 Feb 2024","12:22pm","1707970930","2312","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"15 Feb 2024","11:57am","1707969431","2311","In-Store","Justin Marcelo","Cash","194","0","194","","","","","","",""
"15 Feb 2024","11:48am","1707968916","2310","In-Store","Justin Marcelo","Cash","594","0","594","","","","","","",""
"15 Feb 2024","10:32am","1707964375","2309","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","9:51am","1707961908","2308","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"15 Feb 2024","8:54am","1707958495","2307","In-Store","Justin Marcelo","Cash","56","36.4","19.6","","","","","","",""
"15 Feb 2024","8:54am","1707958487","2306","In-Store","Justin Marcelo","Cash","139","0","139","","","","","","",""
"15 Feb 2024","8:45am","1707957929","2305","In-Store","Justin Marcelo","Cash","576","252.85","323.15","","","","","","",""
"15 Feb 2024","7:38am","1707953890","2304","In-Store","Justin Marcelo","Cash","0","0","0","","","","","Stock transfer to ftan from ancheta","",""
"15 Feb 2024","7:22am","1707952940","2303","In-Store","Justin Marcelo","Cash","147","0","147","","","","","","",""
"15 Feb 2024","7:17am","1707952652","2302","In-Store","Justin Marcelo","Cash","504","337.35","166.64999999999998","","","","","","",""
"14 Feb 2024","6:37pm","1707907026","2301","In-Store","Irene","Cash","15","0","15","","","","","","",""
"14 Feb 2024","6:32pm","1707906745","2300","In-Store","Irene","Cash","529","343.85","185.14999999999998","","","","","","",""
"14 Feb 2024","6:28pm","1707906530","2299","In-Store","Irene","Cash","63","39.65","23.35","","","","","","",""
"14 Feb 2024","6:26pm","1707906418","2298","In-Store","Irene","Cash","198","0","198","","","","","","",""
"14 Feb 2024","6:26pm","1707906398","2297","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","6:25pm","1707906350","2296","In-Store","Irene","Cash","15","0","15","","","","","","",""
"14 Feb 2024","6:25pm","1707906343","2295","In-Store","Irene","Cash","56","36.4","19.6","","","","","","",""
"14 Feb 2024","6:25pm","1707906329","2294","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","6:24pm","1707906298","2293","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","6:03pm","1707905039","2292","In-Store","Irene","Cash","95","0","95","","","","","","",""
"14 Feb 2024","6:01pm","1707904864","2291","In-Store","Irene","Cash","229","0","229","","","","","","",""
"14 Feb 2024","6:00pm","1707904850","2290","In-Store","Irene","Cash","319","207.35","111.65","","","","","","",""
"14 Feb 2024","5:49pm","1707904152","2289","In-Store","Irene","Cash","399","0","399","","","","","","",""
"14 Feb 2024","5:42pm","1707903737","2288","In-Store","Irene","Cash","229","0","229","","","","","","",""
"14 Feb 2024","5:39pm","1707903549","2287","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","5:38pm","1707903533","2286","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","5:31pm","1707903091","2285","In-Store","Irene","Cash","25","0","25","","","","","","",""
"14 Feb 2024","5:31pm","1707903071","2284","In-Store","Irene","Cash","231","0","231","","","","","","",""
"14 Feb 2024","5:22pm","1707902564","2283","In-Store","Irene","Cash","198","0","198","","","","","","",""
"14 Feb 2024","5:19pm","1707902397","2282","In-Store","Irene","Cash","195","122.19999999999999","72.80000000000001","","","","","","",""
"14 Feb 2024","5:19pm","1707902354","2281","In-Store","Irene","Cash","28","18.2","9.8","","","","","","",""
"14 Feb 2024","5:18pm","1707902338","2280","In-Store","Irene","Cash","127","0","127","","","","","","",""
"14 Feb 2024","5:18pm","1707902303","2279","In-Store","Irene","Cash","695","0","695","","","","","","",""
"14 Feb 2024","5:17pm","1707902247","2278","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","5:17pm","1707902233","2277","In-Store","Irene","Cash","319","207.35","111.65","","","","","","",""
"14 Feb 2024","4:30pm","1707899416","2276","In-Store","Irene","Credit","498","0","498","","","","","Charge:Justin Marcelo","",""
"14 Feb 2024","4:24pm","1707899056","2275","In-Store","Irene","Cash","399","0","399","","","","","","",""
"14 Feb 2024","4:08pm","1707898124","2274","In-Store","Irene","Cash","389","252.85","136.15","","","","","","",""
"14 Feb 2024","3:45pm","1707896746","2273","In-Store","Irene","Cash","319","207.35","111.65","","","","","","",""
"14 Feb 2024","3:26pm","1707895572","2272","In-Store","Irene","Cash","45","29.25","15.75","","","","","","",""
"14 Feb 2024","3:20pm","1707895225","2271","In-Store","Irene","Cash","254","36.4","217.6","","","","","","",""
"14 Feb 2024","3:16pm","1707895010","2270","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","3:04pm","1707894243","2269","In-Store","Irene","Cash","379","246.35","132.65","","","","","","",""
"14 Feb 2024","2:38pm","1707892739","2268","In-Store","Irene","Cash","79","51.35","27.65","","","","","","",""
"14 Feb 2024","2:37pm","1707892672","2267","In-Store","Irene","Cash","57.4","47.45","9.949999999999996","","","","","","",""
"14 Feb 2024","2:13pm","1707891235","2266","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","2:13pm","1707891203","2265","In-Store","Irene","Cash","127","0","127","","","","","","",""
"14 Feb 2024","2:13pm","1707891185","2264","In-Store","Irene","Cash","459","298.35","160.64999999999998","","","","","","",""
"14 Feb 2024","2:12pm","1707891170","2263","In-Store","Irene","Cash","55","35.75","19.25","","","","","","",""
"14 Feb 2024","2:12pm","1707891153","2262","In-Store","Irene","Cash","379","246.35","132.65","","","","","","",""
"14 Feb 2024","2:12pm","1707891140","2261","In-Store","Irene","Cash","399","0","399","","","","","","",""
"14 Feb 2024","2:12pm","1707891126","2260","In-Store","Irene","Cash","60","39","21","","","","","","",""
"14 Feb 2024","2:02pm","1707890541","2259","In-Store","Irene","Cash","34","22.1","11.899999999999999","","","","","","",""
"14 Feb 2024","2:01pm","1707890506","2258","In-Store","Irene","Cash","877","291.2","585.8","","","","","","",""
"14 Feb 2024","1:37pm","1707889025","2257","In-Store","Irene","Cash","28","22.75","5.25","","","","","","",""
"14 Feb 2024","1:36pm","1707889005","2256","In-Store","Irene","Cash","399","239.85","159.15","","","","","","",""
"14 Feb 2024","1:36pm","1707888993","2255","In-Store","Irene","Cash","399","0","399","","","","","","",""
"14 Feb 2024","1:36pm","1707888978","2254","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","1:35pm","1707888945","2253","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","12:51pm","1707886261","2252","In-Store","Irene","Cash","369.55","252.85","116.70000000000002","","","","","","",""
"14 Feb 2024","12:43pm","1707885834","2251","In-Store","Irene","Cash","319","207.35","111.65","","","","","","",""
"14 Feb 2024","12:39pm","1707885580","2250","In-Store","Irene","Cash","359","233.35","125.65","","","","","","",""
"14 Feb 2024","12:39pm","1707885541","2249","In-Store","Irene","Cash","243","62.4","180.6","","","","","","",""
"14 Feb 2024","12:38pm","1707885502","2248","In-Store","Irene","Cash","52","33.8","18.200000000000003","","","","","","",""
"14 Feb 2024","12:38pm","1707885486","2247","In-Store","Irene","Cash","319","207.35","111.65","","","","","","",""
"14 Feb 2024","12:33pm","1707885181","2246","In-Store","Irene","Cash","399","0","399","","","","","","",""
"14 Feb 2024","12:09pm","1707883793","2245","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","12:08pm","1707883724","2244","In-Store","Irene","Cash","399","0","399","","","","","","",""
"14 Feb 2024","11:32am","1707881532","2243","In-Store","Irene","Cash","60","39","21","","","","","","",""
"14 Feb 2024","11:27am","1707881252","2242","In-Store","Irene","Cash","88","57.2","30.799999999999997","","","","","","",""
"14 Feb 2024","11:27am","1707881236","2241","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","11:18am","1707880724","2240","In-Store","Irene","Cash","399","0","399","","","","","","",""
"14 Feb 2024","11:06am","1707879991","2239","In-Store","Irene","Cash","52","33.8","18.200000000000003","","","","","","",""
"14 Feb 2024","10:39am","1707878396","2238","In-Store","Irene","Cash","379","246.35","132.65","","","","","","",""
"14 Feb 2024","10:37am","1707878227","2237","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","10:33am","1707878031","2236","In-Store","Irene","Cash","156","101.4","54.599999999999994","","","","","","",""
"14 Feb 2024","10:09am","1707876546","2235","In-Store","Irene","Cash","59","38.349999999999994","20.650000000000006","","","","","","",""
"14 Feb 2024","9:23am","1707873796","2234","In-Store","Irene","Cash","401","0","401","","","","","","",""
"14 Feb 2024","9:15am","1707873321","2233","In-Store","Irene","Cash","56","45.5","10.5","","","","","","",""
"14 Feb 2024","9:12am","1707873177","2232","In-Store","Irene","Cash","399","0","399","","","","","","",""
"14 Feb 2024","8:37am","1707871075","2231","In-Store","Irene","Cash","139","0","139","","","","","","",""
"14 Feb 2024","8:18am","1707869922","2230","In-Store","Irene","Cash","75","48.75","26.25","","","","","","",""
"14 Feb 2024","8:01am","1707868877","2229","In-Store","Irene","Cash","48","31.2","16.8","","","","","","",""
"14 Feb 2024","8:01am","1707868864","2228","In-Store","Irene","Cash","198","0","198","","","","","","",""
"14 Feb 2024","7:36am","1707867385","2227","In-Store","Irene","Cash","99","0","99","","","","","","",""
"14 Feb 2024","7:36am","1707867371","2226","In-Store","Irene","Cash","24.5","22.75","1.75","","","","","","",""
"14 Feb 2024","7:22am","1707866531","2225","In-Store","Irene","Cash","198","0","198","","","","","","",""
"13 Feb 2024","6:22pm","1707819755","2224","In-Store","CJ Banao","gcash","1008","191.1","816.9","","","","","Ref no:6015235570321","",""
"13 Feb 2024","6:03pm","1707818597","2223","In-Store","CJ Banao","Cash","112","72.8","39.2","","","","","","",""
"13 Feb 2024","6:00pm","1707818425","2222","In-Store","CJ Banao","Cash","52","33.8","18.200000000000003","","","","","","",""
"13 Feb 2024","5:54pm","1707818091","2221","In-Store","CJ Banao","Cash","60.2","55.9","4.300000000000004","","","","","","",""
"13 Feb 2024","5:53pm","1707818038","2220","In-Store","CJ Banao","Cash","405.3","376.35","28.94999999999999","","","","","","",""
"13 Feb 2024","5:37pm","1707817046","2219","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","5:34pm","1707816858","2218","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","5:33pm","1707816830","2217","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","5:33pm","1707816809","2216","In-Store","CJ Banao","Cash","84","54.599999999999994","29.400000000000006","","","","","","",""
"13 Feb 2024","5:33pm","1707816797","2215","In-Store","CJ Banao","Cash","529","343.85","185.14999999999998","","","","","","",""
"13 Feb 2024","5:25pm","1707816322","2214","In-Store","CJ Banao","Cash","28","18.2","9.8","","","","","","",""
"13 Feb 2024","5:25pm","1707816316","2213","In-Store","CJ Banao","Cash","133","86.45","46.55","","","","","","",""
"13 Feb 2024","5:24pm","1707816268","2212","In-Store","CJ Banao","Cash","319","207.35","111.65","","","","","","",""
"13 Feb 2024","5:23pm","1707816239","2211","In-Store","CJ Banao","Cash","158","102.7","55.3","","","","","","",""
"13 Feb 2024","5:23pm","1707816223","2210","In-Store","CJ Banao","Cash","15","0","15","","","","","","",""
"13 Feb 2024","5:23pm","1707816210","2209","In-Store","CJ Banao","Cash","37","24.05","12.95","","","","","","",""
"13 Feb 2024","5:23pm","1707816186","2208","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","5:22pm","1707816175","2207","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","5:22pm","1707816157","2206","In-Store","CJ Banao","Cash","0","0","0","","","","","","",""
"13 Feb 2024","4:38pm","1707813519","2205","In-Store","CJ Banao","Cash","55","30.55","24.45","","","","","","",""
"13 Feb 2024","4:38pm","1707813497","2204","In-Store","CJ Banao","Cash","59","38.349999999999994","20.650000000000006","","","","","","",""
"13 Feb 2024","4:31pm","1707813105","2203","In-Store","CJ Banao","Cash","334","207.35","126.65","","","","","","",""
"13 Feb 2024","4:25pm","1707812755","2202","In-Store","CJ Banao","Cash","38","26","12","","","","","","",""
"13 Feb 2024","4:25pm","1707812744","2201","In-Store","CJ Banao","Cash","25","0","25","","","","","","",""
"13 Feb 2024","4:09pm","1707811749","2200","In-Store","CJ Banao","Cash","24.5","22.75","1.75","","","","","","",""
"13 Feb 2024","4:05pm","1707811518","2199","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","3:53pm","1707810812","2198","In-Store","CJ Banao","Cash","30","0","30","","","","","","",""
"13 Feb 2024","3:51pm","1707810713","2197","In-Store","CJ Banao","Cash","15","0","15","","","","","","",""
"13 Feb 2024","3:50pm","1707810641","2196","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","3:34pm","1707809698","2195","In-Store","CJ Banao","Cash","198","0","198","","","","","","",""
"13 Feb 2024","3:33pm","1707809591","2194","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","3:31pm","1707809463","2193","In-Store","CJ Banao","Cash","39.2","36.4","2.8000000000000043","","","","","","",""
"13 Feb 2024","3:08pm","1707808095","2192","In-Store","CJ Banao","Cash","20","0","20","","","","","","",""
"13 Feb 2024","2:46pm","1707806801","2191","In-Store","CJ Banao","Cash","84","54.599999999999994","29.400000000000006","","","","","","",""
"13 Feb 2024","1:51pm","1707803483","2190","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","1:34pm","1707802471","2189","In-Store","CJ Banao","Cash","56","24.05","31.95","","","","","","",""
"13 Feb 2024","1:18pm","1707801515","2188","In-Store","CJ Banao","Cash","231","0","231","","","","","","",""
"13 Feb 2024","1:02pm","1707800526","2187","In-Store","CJ Banao","Cash","166","0","166","","","","","","",""
"13 Feb 2024","1:01pm","1707800502","2186","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","1:01pm","1707800486","2185","In-Store","CJ Banao","Cash","28","22.75","5.25","","","","","","",""
"13 Feb 2024","12:52pm","1707799967","2184","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","12:04pm","1707797052","2183","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","12:04pm","1707797041","2182","In-Store","CJ Banao","Cash","708","460.2","247.8","","","","","","",""
"13 Feb 2024","11:47am","1707796032","2181","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","11:46am","1707795972","2180","In-Store","CJ Banao","Cash","698","453.7","244.3","","","","","","",""
"13 Feb 2024","11:45am","1707795941","2179","In-Store","CJ Banao","Cash","61","38.349999999999994","22.650000000000006","","","","","","",""
"13 Feb 2024","11:17am","1707794251","2178","In-Store","CJ Banao","Cash","0","0","0","","","","","Stock transfer to Ftan from Ancheta","",""
"13 Feb 2024","10:56am","1707793014","2177","In-Store","CJ Banao","Cash","70","36.4","33.6","","","","","","",""
"13 Feb 2024","10:50am","1707792610","2176","In-Store","CJ Banao","Cash","15","0","15","","","","","","",""
"13 Feb 2024","10:42am","1707792129","2175","In-Store","CJ Banao","Cash","127","22.75","104.25","","","","","","",""
"13 Feb 2024","10:37am","1707791870","2174","In-Store","CJ Banao","Cash","147","0","147","","","","","","",""
"13 Feb 2024","10:32am","1707791541","2173","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","10:23am","1707791028","2172","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","10:08am","1707790084","2171","In-Store","CJ Banao","Cash","599","0","599","","","","","","",""
"13 Feb 2024","9:42am","1707788533","2170","In-Store","CJ Banao","Cash","99","0","99","","","","","","",""
"13 Feb 2024","9:37am","1707788256","2169","In-Store","CJ Banao","Cash","88","0","88","","","","","","",""
"13 Feb 2024","9:19am","1707787159","2168","In-Store","CJ Banao","Cash","12","0","12","","","","","","",""
"12 Feb 2024","6:19pm","1707733152","2167","In-Store","Justin Marcelo","Cash","133","22.1","110.9","","","","","","",""
"12 Feb 2024","6:18pm","1707733126","2166","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","6:17pm","1707733061","2165","In-Store","Justin Marcelo","Cash","102.9","95.55","7.3500000000000085","","","","","","",""
"12 Feb 2024","6:17pm","1707733037","2164","In-Store","Justin Marcelo","Cash","83.3","0","83.3","","","","","","",""
"12 Feb 2024","6:13pm","1707732800","2163","In-Store","Justin Marcelo","Cash","187","0","187","","","","","","",""
"12 Feb 2024","6:10pm","1707732608","2162","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","6:06pm","1707732374","2161","In-Store","Justin Marcelo","Cash","4014","2847","1167","","","","","","",""
"12 Feb 2024","5:27pm","1707730056","2160","In-Store","Justin Marcelo","Cash","53","34.45","18.549999999999997","","","","","","",""
"12 Feb 2024","5:27pm","1707730044","2159","In-Store","Justin Marcelo","Cash","390","0","390","","","","","","",""
"12 Feb 2024","5:25pm","1707729935","2158","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","5:07pm","1707728833","2157","In-Store","Justin Marcelo","Cash","38.5","33.15","5.350000000000001","","","","","","",""
"12 Feb 2024","5:06pm","1707728777","2156","In-Store","Justin Marcelo","Cash","28","18.2","9.8","","","","","","",""
"12 Feb 2024","4:59pm","1707728367","2155","In-Store","Justin Marcelo","Cash","349","246.35","102.65","","","","","","",""
"12 Feb 2024","4:58pm","1707728285","2154","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","4:32pm","1707726767","2153","In-Store","Justin Marcelo","Cash","379","246.35","132.65","","","","","","",""
"12 Feb 2024","4:27pm","1707726458","2152","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","4:19pm","1707725980","2151","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","4:15pm","1707725705","2150","In-Store","Justin Marcelo","Cash","25","0","25","","","","","","",""
"12 Feb 2024","4:07pm","1707725221","2149","In-Store","Justin Marcelo","Cash","106","68.9","37.099999999999994","","","","","","",""
"12 Feb 2024","4:03pm","1707724988","2148","In-Store","Justin Marcelo","Cash","115","84.25","30.75","","","","","","",""
"12 Feb 2024","3:17pm","1707722234","2147","In-Store","Justin Marcelo","Cash","56","36.4","19.6","","","","","","",""
"12 Feb 2024","3:17pm","1707722225","2146","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","3:16pm","1707722206","2145","In-Store","Justin Marcelo","Cash","282","183.3","98.69999999999999","","","","","","",""
"12 Feb 2024","2:48pm","1707720508","2144","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","2:29pm","1707719340","2143","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","2:11pm","1707718272","2142","In-Store","Justin Marcelo","Cash","529","343.85","185.14999999999998","","","","","","",""
"12 Feb 2024","2:02pm","1707717763","2141","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","2:00pm","1707717635","2140","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","1:35pm","1707716104","2139","In-Store","Justin Marcelo","Cash","99","0","99","","","","","","",""
"12 Feb 2024","1:19pm","1707715185","2138","In-Store","Justin Marcelo","Cash","75","46.15","28.85","","","","","","",""
